RowID,Nation,FIS code,Year,Time,Bib,Rank,Athlete,Event Name,Date,URL,FIS Points,Score,Cup Points,Nation Year,Name,Order
8,GER,9200128,1999,,32,8,HUBER Elias,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,115.20,52.92,32,,,
9,JPN,7300127,1986,,21,9,SHIBA Masaki,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,104.40,53.00,29,,,
10,JPN,9300856,2001,,44,10,SHINOHARA Ryusuke,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,93.60,53.14,26,,,
11,ITA,9290395,2002,,18,11,LANTSCHNER Fabian,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,86.40,53.38,24,,,
12,ITA,9290464,2005,,48,12,ZIMMERHOFER Elias,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,79.20,53.57,22,,,
13,CAN,9100940,2000,,33,13,BEHAN Jamie,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,72.00,53.86,20,,,
14,UKR,9690121,1999,,27,14,KHARUK Mykhailo,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,64.80,53.92,18,,,
15,GER,9200145,2000,,30,15,ANGENEND Yannik,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,57.60,53.94,16,,,
16,CHN,1124993,2002,,39,16,BAN Xuefu,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,54.00,54.16,15,,,
17,KOR,9320197,2002,,46,17,MA Junho,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,50.40,54.24,14,,,
18,GER,9200203,2004,,61,18,VOJTASEK Samuel,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,46.80,54.54,13,,,
19,JPN,9300870,2001,,40,19,SHIMIZU Daichi,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,43.20,54.61,12,,,
20,LAT,9550007,1983,,74,20,KORDE Edijs,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,39.60,54.65,11,,,
21,CZE,9150333,2006,,54,21,MINARIK Krystof,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,36.00,54.66,10,,,
22,USA,9531069,1997,,41,22,UDOLF Dylan,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,32.40,54.73,9,,,
23,JPN,9301037,2005,,47,23,SUMINAGA Shogo,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,28.80,54.84,8,,,
24,AUT,9050308,2004,,62,24,TREFFLER Julian,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,25.20,55.18,7,,,
25,CAN,9100748,1998,,43,25,KILMER-CHOI Richard Riley,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,21.60,55.27,6,,,
26,POL,9430208,2006,,73,26,KULPINSKI Anatol,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,18.00,55.49,5,,,
27,AUT,9050272,2001,,29,27,PINK Matthaeus,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,16.20,55.77,4,,,
28,AUT,9050316,2005,,37,28,PIETSCH Werner,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,14.40,56.71,3,,,
29,ITA,9290497,2006,,56,29,HALLER Manuel,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,12.96,1:01.47,2,,,
30,KOR,9320127,1998,,26,30,HONG Seung-Yeong,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,11.52,26.33,1,,,
31,GER,9200176,2002,,49,31,TANIGUCHI Kaijo,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,10.08,27.10,"",,,
32,CAN,9101030,2001,,36,32,CARPENTIER Justin,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,9.36,27.27,"",,,
33,CZE,9150168,1999,,52,33,POCINEK Adam,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,8.64,27.29,"",,,
34,ITA,9290463,2005,,38,33,SANTUARI Mike,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,8.64,27.29,"",,,
35,CAN,9100939,2000,,34,33,NAZWASKI Michael,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,8.64,27.29,"",,,
36,JPN,9300905,2002,,24,36,KANEMATSU Naoki,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,7.09,27.47,"",,,
37,POL,9430012,1987,,42,37,GASIENICA-DANIEL Andrzej,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,6.98,27.50,"",,,
38,ITA,9290515,2007,,51,38,RABANSER Tommy,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,6.88,27.54,"",,,
39,ITA,9290437,2004,,68,39,DA COL Tommaso Felice,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,6.77,27.59,"",,,
40,GER,9200191,2003,,35,40,KUEHNHAUSER Max,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,6.66,27.64,"",,,
41,AUT,9050318,2006,,57,41,HAMMERSCHMIDT Lion,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,6.55,27.71,"",,,
42,CHN,1124990,2001,,89,42,DING Xuedong,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,6.44,27.76,"",,,
43,GER,9200208,2005,,69,43,RIEL Benedikt,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,6.34,27.83,"",,,
44,AUS,9040213,1999,,77,44,EDMANSON Harvey,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,6.23,27.84,"",,,
45,AUT,9050324,2007,,63,45,GRAVOGL Joachim,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,6.12,27.90,"",,,
46,CZE,9150343,2006,,70,46,TULACH Ondrej,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,6.01,27.98,"",,,
47,GEO,1684990,1985,,76,47,NAZGAIDZE Revaz,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,5.90,28.19,"",,,
48,ITA,9290441,2004,,67,48,DORFMANN Simon,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,5.80,28.23,"",,,
49,UKR,9690062,1995,,58,49,BELINSKYI Oleksandr,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,5.69,28.34,"",,,
50,ITA,1020634,1973,,65,50,RABANSER Georg,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,5.58,28.41,"",,,
51,UKR,9690140,2001,,53,51,KABALIUK Andrii,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,5.47,28.45,"",,,
52,JPN,9300973,2001,,50,52,YOGO Ryusho,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,5.36,28.49,"",,,
53,ITA,9290514,2007,,78,53,CRAZZOLARA Kevin,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,5.26,28.57,"",,,
54,USA,9530791,1994,,45,54,ROSENCRANZ Ryan,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,5.15,28.60,"",,,
55,CZE,9150317,2004,,71,55,KRUPA Adam,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,5.04,28.87,"",,,
56,POL,9430193,2004,,64,56,MIKOLAJCZYK Maciej,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,4.93,28.96,"",,,
57,CZE,9150213,1981,,60,57,URBAN Ales,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,4.82,29.01,"",,,
58,POL,9430191,2004,,83,58,WILK Michal,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,4.72,29.29,"",,,
59,SUI,9510546,2006,,86,59,MEISSER Nicola,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,4.61,29.72,"",,,
60,GER,9200234,2008,,92,60,SCHWERDT Samuel,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,4.50,30.06,"",,,
61,CZE,1473042,1980,,59,61,BRUZEK Viktor,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,4.39,30.17,"",,,
62,ITA,9290530,2007,,79,62,DA COL Edoardo Leone,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,4.28,30.54,"",,,
63,SUI,9510555,2007,,88,63,MOSCA Nuri,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,4.18,30.60,"",,,
64,SUI,9510518,2005,,85,64,KATHRINER Arne,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,4.07,30.89,"",,,
65,GER,9200210,2005,,84,65,ADLER Felix Nepomuk,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,3.96,31.06,"",,,
66,GER,9200220,2006,,87,66,RIEDEL Arne,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,"",31.07,"",,,
67,KOR,9320243,2006,,66,67,LEE Jeong-Gil,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,"",31.80,"",,,
68,CZE,9150395,2008,,93,68,MICHAL Tomas,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,"",32.01,"",,,
69,POL,9430169,1999,,55,69,RUTKOWSKI Mikolaj,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,"",33.52,"",,,
70,CZE,9150344,2006,,80,70,SONKA Antonin,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,"",35.50,"",,,
71,CZE,9150345,2008,,90,71,MARES Filip,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,"",37.93,"",,,
72,CZE,9150316,2004,,75,72,BIEGEL Benjamin,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,"",39.94,"",,,
73,ITA,9290532,2008,,91,"",APOLLONIO Luca,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,"","","",,,
74,HUN,9240046,2005,,82,"",SZABO Marcell,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,"","","",,,
75,POL,9430207,2006,,81,"",SLEDZ Stanislaw,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,"","","",,,
76,GER,9200201,2004,,72,"",SOBINGER Tim,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,"","","",,,
77,SLO,7560012,1986,,19,"",MARGUC Rok,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21612,"","","",,,
1,GER,9205058,1996,,23,1,HOFMEISTER Ramona Theresia,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,360.00,57.01,100,,,
2,AUT,9055032,1992,,31,2,SCHOEFFMANN Sabine,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,288.00,56.22,80,,,
3,CAN,9105518,2005,,29,3,MOISAN Aurelie,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,216.00,57.63,60,,,
4,SUI,9515212,2003,,27,4,BAETSCHI Flurina Neva,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,180.00,58.71,50,,,
5,AUT,9055093,2001,,24,5,KAINZ Carmen,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,162.00,57.22,45,,,
6,GER,9205056,1996,,30,6,HOCHREITER Melanie,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,144.00,57.93,40,,,
7,AUT,9055101,2002,,20,7,WEIS Miriam,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,129.60,58.15,36,,,
8,GER,9205112,2008,,80,8,JANSING Zoe,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,115.20,58.38,32,,,
9,CHN,9125001,1998,,75,9,GONG Naiying,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,104.40,58.10,29,,,
10,USA,9535569,2003,,32,10,PFLUM Iris,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,93.60,58.50,26,,,
11,AUT,9055107,2003,,28,11,SCHOEFFMANN Pia,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,86.40,58.61,24,,,
12,ITA,9295158,2003,,18,12,FAVA Elisa,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,79.20,58.79,22,,,
13,GER,9205104,2006,,35,13,JANSING Salome,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,72.00,58.82,20,,,
14,CHN,9125028,2001,,51,14,KONG Binbin,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,64.80,59.43,18,,,
15,POL,9435104,2006,,22,14,DAWIDEK Weronika,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,64.80,59.43,18,,,
16,SUI,9515196,2002,,38,16,HAUSER Ricarda,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,54.00,59.78,15,,,
17,SUI,9515236,2007,,19,17,VON SIEBENTHAL Xenia,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,50.40,59.93,14,,,
18,CAN,9105371,2000,,25,18,BUCK Kaylie,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,46.80,59.96,13,,,
19,AUT,9055118,2006,,46,19,GAMS Marie,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,43.20,1:00.03,12,,,
20,CHN,9125009,1997,,36,20,DONG Xue,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,39.60,1:00.04,11,,,
21,GER,9205103,2006,,44,21,SCHEID Mathilda,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,36.00,1:00.08,10,,,
22,CZE,9155071,2003,,43,22,SONKOVA Klara,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,32.40,1:00.16,9,,,
23,USA,9535531,2000,,37,23,BULLIS Alexa,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,28.80,1:00.27,8,,,
24,AUT,9055100,2002,,45,24,PICHELKASTNER Jessica,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,25.20,1:00.56,7,,,
25,UKR,9695036,2003,,26,25,HAPATYN Nadiia,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,21.60,1:00.58,6,,,
26,JPN,9305432,2003,,52,26,KANAZAWA Noa,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,18.00,1:00.71,5,,,
27,CZE,9155107,2005,,34,27,KECLIKOVA Adela,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,16.20,1:01.05,4,,,
28,USA,9535431,1999,,33,27,KIZUKA Kaiya,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,16.20,1:01.05,4,,,
29,JPN,9305265,1994,,21,29,KOSHISAKA Ayana,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,12.96,1:01.45,2,,,
30,UKR,1699984,1997,,55,30,MALOVANNA Oleksandra,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,11.52,1:05.79,1,,,
31,SUI,9515213,2004,,59,31,BAETSCHI Laila Ursina,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,10.08,28.97,"",,,
32,GER,9205100,2005,,64,32,BUCCIONI Aurelia,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,9.36,29.76,"",,,
33,CHN,9125092,2004,,60,33,PANG Yu,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,8.64,29.89,"",,,
34,GER,9205097,2005,,49,34,TANIGUCHI Yuna,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,7.92,30.04,"",,,
35,ITA,9295211,2005,,71,35,RABANSER Sophie,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,7.20,30.08,"",,,
36,AUS,9045081,1997,,57,36,BONGIORNO Millie,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,7.09,30.13,"",,,
37,POL,9435097,2004,,63,37,POLTORAK Karolina,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,6.98,30.19,"",,,
38,ITA,9295200,2004,,66,38,FACHIN Fabiana,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,6.88,30.30,"",,,
39,JPN,9305291,1996,,61,39,TOYODA Asa,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,6.77,30.34,"",,,
40,GER,9205105,2006,,58,39,GUNKEL Hannah,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,6.77,30.34,"",,,
41,SUI,9515198,2002,,76,41,KLEESATTEL Eliane,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,6.55,30.40,"",,,
42,CAN,9105317,1998,,40,42,VAN GRONINGEN Abby,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,6.44,30.41,"",,,
43,ITA,9295182,2003,,48,43,VALLE Sofia,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,6.34,30.49,"",,,
44,CZE,9155052,1996,,65,44,HOUZVICKOVA Kristyna,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,6.23,30.54,"",,,
45,JPN,9305476,2005,,50,45,MAEDA Suzumi,European Cup Götschen (GER),2023-12-08,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=21611,6.12,30.84,"",,,
